"Expression Rep1"	"Expression Rep2"	"Expression Rep3"	"PresenceInOurDataset"	"Gene.name"
"1.06445153586531"	"0.855343358880007"	"0.829116111448459"	"not in our MS dataset"	"Gm10700"
"0.81264816328358"	"1.12814872539422"	"0.687273919539514"	"not in our MS dataset"	"BC038268"
"1.1578121923634"	"0.818971461690153"	"0.829523087943203"	"not in our MS dataset"	"Gm17244"
"0.945648459072564"	"1.12294377595972"	"0.96644813082588"	"not in our MS dataset"	"Unc45bos"
"0.675173550469997"	"0.748860210415485"	"0.784840179078995"	"not in our MS dataset"	"Trav9d-3"
"1.03544663178244"	"0.926059485206335"	"0.945153830195867"	"not in our MS dataset"	"Mup10"
"1.02939144867869"	"1.21384532910049"	"0.823357945878919"	"not in our MS dataset"	"Gm2011"
"0.953051606735351"	"1.22761170774803"	"0.875121230826728"	"not in our MS dataset"	"Gm2044"
"0.970099339289067"	"0.916703732226965"	"0.662609749384548"	"not in our MS dataset"	"Gm2087"
"0.982071620752037"	"0.804300971264417"	"0.989061995739235"	"not in our MS dataset"	"Gm2102"
"0.97205110089824"	"0.822481522683739"	"0.951175494759033"	"not in our MS dataset"	"Gm2115"
"0.863374610169577"	"0.960034818524993"	"0.75461629712584"	"not in our MS dataset"	"Cphx3"
"0.947322761847994"	"1.02972737089653"	"0.862442788706056"	"not in our MS dataset"	"Gm2136"
"1.11283643944864"	"0.984752077439792"	"0.923824772835943"	"not in our MS dataset"	"Gm2137"
"0.968169552733998"	"0.853661128672228"	"0.939647192550133"	"not in our MS dataset"	"Gm2164"
"0.732791679808736"	"1.04240703733648"	"0.893511548088331"	"not in our MS dataset"	"Gm10399"
"1.0561776146702"	"1.0668409435314"	"0.846452702767223"	"not in our MS dataset"	"Gm15706"
"1.06845177928849"	"1.05976120454069"	"0.955350559374677"	"not in our MS dataset"	"Tcf24"
"1.01871413181879"	"0.954912530403391"	"0.867272121604464"	"not in our MS dataset"	"E330012B07Rik"
"0.931211890487854"	"0.898776336381853"	"0.644553575177183"	"not in our MS dataset"	"Zcwpw2"
"0.800892921178966"	"0.878961200459215"	"0.768769574328595"	"not in our MS dataset"	"5031434O11Rik"
"0.991721214597391"	"0.854610274670901"	"1.16703428530323"	"not in our MS dataset"	"Lincenc1"
"0.962640930284592"	"0.858475852669243"	"1.06321983040465"	"not in our MS dataset"	"Gm2381"
"0.972608069276564"	"0.998594502038163"	"1.01105151668804"	"not in our MS dataset"	"Hrct1"
"0.759719096882219"	"0.877853936170681"	"1.07257800028153"	"not in our MS dataset"	"Ildr2"
"1.16417549882408"	"0.842148714247154"	"1.05089428725207"	"not in our MS dataset"	"Gm13306"
"0.753158620634888"	"1.09340450822435"	"0.512663938626361"	"not in our MS dataset"	"Snhg12"
"0.979756601592554"	"1.11341066806821"	"0.963944727084329"	"not in our MS dataset"	"Gm12942"
"1.22003732778876"	"0.867296472379394"	"0.909272546787864"	"not in our MS dataset"	"1810010D01Rik"
"1.08880178958598"	"1.11805583170231"	"1.6827379828092"	"not in our MS dataset"	"Gm2590"
"0.874842360904126"	"0.78715917421137"	"1.15602853232024"	"not in our MS dataset"	"Gm10229"
"1.21181006189515"	"0.938256405903326"	"0.900081659710023"	"not in our MS dataset"	"Gm11563"
"1.03800418447129"	"0.758643278463652"	"0.768296828896523"	"not in our MS dataset"	"Krtap6-3"
"0.599978876036171"	"0.772148815715469"	"0.759685366980642"	"not in our MS dataset"	"Gm2682"
"0.992357113661468"	"0.924957193751658"	"0.861641062033052"	"not in our MS dataset"	"Olfr157"
"1.15301969079307"	"0.796110101034432"	"0.888389487347654"	"not in our MS dataset"	"Gm2694"
"0.930890783008013"	"1.31229044358672"	"1.12507258660136"	"not in our MS dataset"	"3830408C21Rik"
"1.16247817215196"	"0.846983304072256"	"0.79134922529994"	"not in our MS dataset"	"Gm2762"
"0.990668619150595"	"0.836223597041353"	"1.11855519842905"	"not in our MS dataset"	"Gm2769"
"1.04654744092248"	"1.02076976671807"	"1.00473173914139"	"not in our MS dataset"	"1700036A12Rik"
"1.07692422156369"	"0.976807944207647"	"0.985009710262871"	"not in our MS dataset"	"Gm2788"
"0.957650455856629"	"1.00622977262183"	"1.02675730949444"	"not in our MS dataset"	"Gm2824"
"1.03202751666234"	"1.01606139867914"	"1.10457240479891"	"not in our MS dataset"	"Kcnj13"
"1.05429583340182"	"1.02833087703864"	"1.16532324686706"	"not in our MS dataset"	"Fancf"
"1.18897672439466"	"0.816845628528331"	"1.052639976396"	"not in our MS dataset"	"Mirg"
"0.966419308150483"	"1.07495493887959"	"0.904993678351598"	"not in our MS dataset"	"Mroh2a"
"0.773632427934939"	"1.1207215924074"	"0.76401844876099"	"not in our MS dataset"	"Gm15506"
"0.857756201162362"	"1.2075176081021"	"1.10080184918741"	"not in our MS dataset"	"Gm11627"
"0.867822646403626"	"0.956936213572935"	"0.94014915440132"	"not in our MS dataset"	"Gm2990"
"0.972745722732452"	"0.870321008112974"	"1.31667294385053"	"not in our MS dataset"	"1700017G19Rik"
"1.06517065199316"	"0.907595254694719"	"0.899903894309582"	"not in our MS dataset"	"Tceal7"
"1.00453611432679"	"0.864755734966566"	"1.03966046300137"	"not in our MS dataset"	"Gm3120"
"0.854208939051021"	"0.83057921798666"	"1.12772166038158"	"not in our MS dataset"	"Gm3134"
"1.09457989740998"	"1.08761818274699"	"0.997904682325028"	"not in our MS dataset"	"Ahnak2"
"0.83226687498461"	"0.770031818215305"	"0.9001112031372"	"not in our MS dataset"	"Gm3227"
"1.21162639304213"	"0.722462677942836"	"0.629509167487056"	"not in our MS dataset"	"D4Ertd617e"
"1.08221291167274"	"0.917488705607105"	"1.0561630650875"	"not in our MS dataset"	"Gm11985"
"0.842555806041077"	"0.871816668622469"	"0.670264640940348"	"not in our MS dataset"	"Gm3363"
"1.21114603086734"	"0.979527309236844"	"0.818995460211012"	"not in our MS dataset"	"Gm3458"
"0.992458199482972"	"0.980956275578757"	"0.843543259060301"	"not in our MS dataset"	"Gm10451"
"0.8845238057903"	"1.40665800814376"	"0.926313695415956"	"not in our MS dataset"	"Gm3515"
"0.969435541806057"	"1.02269236992081"	"0.699927715319473"	"not in our MS dataset"	"Gm3556"
"0.833074403951098"	"0.9730467002906"	"0.742263723457297"	"not in our MS dataset"	"9230110K08Rik"
"0.886764458879439"	"1.08941344519387"	"1.16929916986056"	"not in our MS dataset"	"Gm3604"
"1.16627702662628"	"1.1364894053531"	"1.04525163286141"	"not in our MS dataset"	"Gm3609"
"0.948497582965438"	"0.819118261883507"	"0.904621215624541"	"not in our MS dataset"	"9130019P16Rik"
"1.00538172023402"	"0.855103174174939"	"1.40795855304263"	"not in our MS dataset"	"Gm12371"
"0.761531037824747"	"0.859243448917783"	"0.94229622021455"	"not in our MS dataset"	"Nrg2"
"0.905630887506095"	"0.804142704034406"	"0.903618540253718"	"not in our MS dataset"	"BC005561"
"1.08538484093999"	"1.48343013220147"	"1.05960859409287"	"not in our MS dataset"	"Rps15a-ps6"
"0.951195503733219"	"0.832285687878532"	"1.12517042951313"	"not in our MS dataset"	"Gm13111"
"1.33766813379453"	"1.46430132365613"	"1.35827211518242"	"not in our MS dataset"	"Gm3715"
"1.12579248934498"	"1.01282130558828"	"0.89733179720893"	"not in our MS dataset"	"Gm13446"
"1.08047813954722"	"1.04059364968102"	"0.873440283695467"	"not in our MS dataset"	"Gm3716"
"0.869142208526258"	"0.89935003149752"	"0.878242233274077"	"not in our MS dataset"	"Gm3764"
"1.00210003600386"	"0.609191320031148"	"0.79559592265423"	"not in our MS dataset"	"2810410L24Rik"
"0.894883011497247"	"1.16826174444173"	"0.625618652600344"	"not in our MS dataset"	"D830025C05Rik"
"1.04432976091216"	"1.09441999412455"	"0.97573174518706"	"not in our MS dataset"	"Gm16532"
"0.962014984309903"	"0.955341526256902"	"0.866224565254307"	"not in our MS dataset"	"Nhsl2"
"0.761974985716557"	"0.800963714977369"	"0.793556576296699"	"not in our MS dataset"	"4732419C18Rik"
"1.75438527513079"	"0.883367054796191"	"0.953231012095118"	"not in our MS dataset"	"Mir22hg"
"0.91263046261018"	"1.02921886276799"	"1.13869900955433"	"not in our MS dataset"	"Gm3912"
"0.85517339432189"	"0.938989873093926"	"0.961987835592122"	"not in our MS dataset"	"Gm3916"
"1.86851688168512"	"1.58001674874721"	"1.42950808760281"	"not in our MS dataset"	"Gm3924"
"0.918699073588132"	"1.04193902531495"	"1.37779711608227"	"not in our MS dataset"	"Rbakdn"
"0.926198811172857"	"1.22872163425221"	"0.73686219476379"	"not in our MS dataset"	"Gm3948"
"1.33573670526725"	"1.19474500628422"	"1.2011627618432"	"not in our MS dataset"	"Gm16386"
"1.1083984428721"	"0.984625739846573"	"0.987108207474907"	"not in our MS dataset"	"Gm4022"
"0.685190543692393"	"0.728173448881245"	"0.754997110747744"	"not in our MS dataset"	"Prdm11"
"1.00456804942316"	"0.774854266608754"	"0.878906982304838"	"not in our MS dataset"	"Gm15234"
"0.859224300371648"	"1.11271481173093"	"1.72099706902027"	"not in our MS dataset"	"Gm4047"
"0.829815152543723"	"0.868361875274014"	"1.00149182721988"	"not in our MS dataset"	"C920021L13Rik"
"1.00244024263257"	"0.856627505022581"	"0.943321213808566"	"not in our MS dataset"	"Gm4117"
"0.914964713214026"	"0.977954288315718"	"0.945924359091208"	"not in our MS dataset"	"Gm4132"
"0.947721310594396"	"1.02310258663617"	"0.770771530565073"	"not in our MS dataset"	"Rex2"
"0.90915871492144"	"0.901362711443306"	"1.03396906839702"	"not in our MS dataset"	"1110002L01Rik"
"1.0800901947691"	"0.792949484386813"	"1.03987544498907"	"not in our MS dataset"	"Tmem207"
"0.979590717516843"	"0.998383140035589"	"0.866513898814674"	"not in our MS dataset"	"A230070E04Rik"
"0.891766443698341"	"0.89306332695524"	"1.08896776564104"	"not in our MS dataset"	"4632428C04Rik"
"0.885642188726121"	"0.947378301106439"	"1.27467509614548"	"not in our MS dataset"	"Gm4251"
"0.881139070518017"	"1.30351522115229"	"0.824935198640453"	"not in our MS dataset"	"9130023H24Rik"
"2.08513445472839"	"2.71087049341108"	"3.02697384300165"	"not in our MS dataset"	"Gm4274"
"0.877642697023881"	"0.918341051717033"	"0.983662577219844"	"not in our MS dataset"	"BB114814"
"1.1270098283655"	"1.01999850947268"	"0.946258041745809"	"not in our MS dataset"	"Gm4285"
"0.844996525256742"	"0.936563056901482"	"1.13647062599534"	"not in our MS dataset"	"Sult2a2"
"1.14199097099608"	"0.928543384411955"	"1.15769300961543"	"not in our MS dataset"	"5330434G04Rik"
"0.985931378859599"	"0.828877970113278"	"0.826629400406158"	"not in our MS dataset"	"3110099E03Rik"
"0.741723355005541"	"1.04804791794291"	"1.38311907477483"	"not in our MS dataset"	"Trav12n-2"
"0.706231130369092"	"0.589343553578101"	"0.967026653866041"	"not in our MS dataset"	"Inafm2"
"1.02554894082476"	"0.943892843945405"	"0.811704462808435"	"not in our MS dataset"	"Gm4349"
"0.850071462786402"	"0.699963698800593"	"1.01862737244852"	"not in our MS dataset"	"LOC100043315"
"1.04246302528378"	"1.01094368040193"	"1.04712917842914"	"not in our MS dataset"	"Gm4354"
"0.968093071624543"	"1.16866501612296"	"0.786447395946262"	"not in our MS dataset"	"Ankrd66"
"1.04560013359738"	"1.27899124732232"	"0.886586714725395"	"not in our MS dataset"	"Gm4371"
"0.803274708437016"	"0.929840974133516"	"0.962253760050809"	"not in our MS dataset"	"Gm4415"
"1.87963608748005"	"1.25373504601376"	"1.12157141480361"	"not in our MS dataset"	"Gm14005"
"1.3908692364949"	"1.11767603235156"	"1.08283129866923"	"not in our MS dataset"	"Gm4432"
"1.0136616393602"	"1.13446243242387"	"0.965816550717461"	"not in our MS dataset"	"Zfp955b"
"0.945036267313742"	"0.860137267496121"	"0.970865878046408"	"not in our MS dataset"	"1300002E11Rik"
"1.11429212045947"	"0.989198336242625"	"1.12841618332509"	"not in our MS dataset"	"Gm4491"
"1.01955997555"	"1.01998854289039"	"1.053127134793"	"not in our MS dataset"	"Srcap"
"1.0013028398918"	"1.08560096689443"	"0.590236043082044"	"not in our MS dataset"	"AI662270"
"1.17738195057688"	"1.08786593037313"	"0.992056466198484"	"not in our MS dataset"	"Gm14057"
"0.966430967346951"	"0.959564134277174"	"1.48241969427508"	"not in our MS dataset"	"Zfp850"
"0.988405481503823"	"0.875124231469432"	"1.00228145319774"	"not in our MS dataset"	"Gm4640"
"0.887803198771768"	"1.02315170557533"	"1.05177476565126"	"not in our MS dataset"	"Gm4665"
"0.702354352099386"	"0.762600845858306"	"1.03236354182119"	"not in our MS dataset"	"9030622O22Rik"
"1.15210820176893"	"1.24642429652468"	"1.13594190231999"	"not in our MS dataset"	"Six3os1"
"1.20295364720207"	"1.18589793355399"	"1.60090112406145"	"not in our MS dataset"	"Ppp4r1l-ps"
"0.979898240780186"	"0.963398121615855"	"0.850995299126446"	"not in our MS dataset"	"Copg2os2"
"1.20151290451461"	"1.39258598875532"	"0.675879001781981"	"not in our MS dataset"	"Gm17767"
"0.998424582685583"	"0.885509247159848"	"0.977600884805987"	"not in our MS dataset"	"Gm14204"
"0.848898023692611"	"0.995640357295369"	"0.879837689387826"	"not in our MS dataset"	"Gm15743"
"1.18775608881692"	"0.818144719355903"	"0.905204266429649"	"not in our MS dataset"	"Cfap43"
"3.21142627378745"	"3.87644666591521"	"3.48843384686353"	"not in our MS dataset"	"Ddx43"
"0.905184956489351"	"0.949681876642568"	"1.13063934668071"	"not in our MS dataset"	"AI847159"
"0.979136288904259"	"1.10617426382638"	"1.21919210095124"	"not in our MS dataset"	"D930003E18Rik"
"0.779309210206421"	"1.11407925806741"	"0.926821481712047"	"not in our MS dataset"	"LOC100049077"
"1.03799066176323"	"0.80826282478749"	"0.973372354472826"	"not in our MS dataset"	"Gm13032"
"0.838354599759232"	"0.750478176541924"	"0.543589531948767"	"not in our MS dataset"	"BC001981"
"0.933302283930733"	"0.841291649559177"	"0.917682564666064"	"not in our MS dataset"	"Gm9777"
"0.988207554946376"	"0.90842476651885"	"0.952603407567066"	"not in our MS dataset"	"Gm16499"
"0.732800647503511"	"0.537990912934472"	"0.632915554309788"	"not in our MS dataset"	"Gm10392"
"0.833930403571929"	"1.09515346003128"	"1.01234475777784"	"not in our MS dataset"	"Gm10199"
"0.959882626654127"	"0.99487234271402"	"0.765531341889275"	"not in our MS dataset"	"Lrrc19"
"0.955759268727106"	"1.02524799696237"	"0.870725940928285"	"not in our MS dataset"	"Cyp2j11"
"0.778309590031557"	"0.814252975675293"	"1.28253157310423"	"not in our MS dataset"	"Camta1"
"0.741744291592116"	"0.95725808876463"	"0.842045069713964"	"Present in our MS dataset"	"Kti12"
"1.05447010658953"	"1.14027448281991"	"0.789391711250257"	"Present in our MS dataset"	"Rcc1"
"0.82502871710159"	"1.19465022052786"	"1.09382923803272"	"not in our MS dataset"	"Zbtb48"
"1.25960246148991"	"1.30423475848052"	"1.47175619613182"	"not in our MS dataset"	"9530067D14Rik"
"1.19711072295465"	"0.652878221994545"	"1.05369637801147"	"not in our MS dataset"	"Pcsk9"
"0.849900944262572"	"0.912776266418027"	"0.985456148064899"	"not in our MS dataset"	"Adat3"
"0.81180959685597"	"0.721713545840641"	"1.11612805361376"	"not in our MS dataset"	"AI428898"
"1.78128175882054"	"1.93568259970899"	"1.31184252359677"	"not in our MS dataset"	"Tdrd7"
"0.970183172354683"	"1.17380891441771"	"1.07268334580205"	"not in our MS dataset"	"AI448984"
"0.957770653948383"	"0.852369388500758"	"0.938752778439785"	"not in our MS dataset"	"Trbv13-2"
"0.966910411914369"	"0.783382963884694"	"1.0821000605166"	"not in our MS dataset"	"A230083N12Rik"
"0.907149517911776"	"1.07133846299738"	"1.11220338271149"	"not in our MS dataset"	"LOC100125594"
"0.714925155793098"	"0.936689322734473"	"0.635395079642357"	"not in our MS dataset"	"2310075K07Rik"
"0.807841601763174"	"0.993382681635348"	"1.01794743395"	"not in our MS dataset"	"Gm10034"
"1.02776795232436"	"1.07658061657003"	"1.06594127213879"	"not in our MS dataset"	"BC037039"
"0.901214788300581"	"0.792387757190038"	"0.776595101289808"	"not in our MS dataset"	"5430421N21Rik"
"1.00570133986965"	"0.914683215984089"	"0.808561722450532"	"not in our MS dataset"	"Gm9856"
"0.947380362328436"	"0.987894050963069"	"0.913428356788163"	"not in our MS dataset"	"Gm12758"
"0.904034531230098"	"0.989331019886296"	"0.810266266084782"	"not in our MS dataset"	"Frs3os"
"0.807316406305716"	"1.1554398836779"	"0.989466110435165"	"not in our MS dataset"	"A030001D20Rik"
"0.809045043269951"	"0.881799256229911"	"0.886664878933282"	"not in our MS dataset"	"Gm10575"
"0.922489776785317"	"1.21581822941965"	"0.673786340240035"	"not in our MS dataset"	"Sco2"
"0.961758438488985"	"0.970816358139507"	"0.910611095006028"	"not in our MS dataset"	"Gpr153"
"0.91297836356324"	"1.02360286177341"	"0.873244720721486"	"not in our MS dataset"	"Gm15498"
"0.880350656772371"	"1.26967771552143"	"0.803677885674171"	"not in our MS dataset"	"Gm12689"
"1.03288964768743"	"1.14531531481149"	"0.886987792536179"	"not in our MS dataset"	"9130230N09Rik"
"1.18007216635265"	"0.837971200836998"	"1.1618150182401"	"not in our MS dataset"	"4933428G20Rik"
"0.910512211575076"	"0.833287632609886"	"0.753960940697292"	"not in our MS dataset"	"Pafah2"
"0.684007974240314"	"1.09845654748463"	"0.857872326309633"	"not in our MS dataset"	"AI507597"
"1.01424644639795"	"1.0299108328719"	"1.07504514778516"	"not in our MS dataset"	"Phactr4"
"1.5370726309847"	"1.41736696833083"	"1.24821772206338"	"not in our MS dataset"	"Gm11110"
"1.03238563944342"	"1.02706542673875"	"0.839437602897758"	"not in our MS dataset"	"Gm10941"
"1.05777385869067"	"0.793435541724571"	"0.948813601458893"	"not in our MS dataset"	"4930505N22Rik"
"1.1533354774433"	"1.30552054807881"	"1.02315658175985"	"Present in our MS dataset"	"Akna"
"0.947568771636888"	"1.02372496243585"	"0.893066515311571"	"not in our MS dataset"	"Krtap10-4"
"0.882070525871849"	"0.929220075042056"	"1.12039615934714"	"Present in our MS dataset"	"H6pd"
"1.97767411140395"	"1.95899119858643"	"1.97393911205412"	"not in our MS dataset"	"Tmem64"
"0.951496600260194"	"1.24040893985481"	"0.997644470518352"	"Present in our MS dataset"	"Adprhl2"
"0.999770849284162"	"0.946814916214815"	"1.03524354920836"	"not in our MS dataset"	"Gpn2"
"0.950285914007274"	"0.71441384551922"	"0.957380833704626"	"not in our MS dataset"	"Rusc2"
"0.836207561753905"	"0.921594847507927"	"0.942327581868429"	"not in our MS dataset"	"Gm11266"
"1.02579050622329"	"1.06132868990669"	"0.971907590250883"	"not in our MS dataset"	"Gm17501"
"0.833389380706589"	"1.0457593821591"	"0.549409881783329"	"not in our MS dataset"	"Snord104"
"1.67303223474889"	"1.87830907921001"	"1.67666897382209"	"not in our MS dataset"	"Snord89"
"1.00113246085797"	"1.16697204845001"	"1.13743635369281"	"Present in our MS dataset"	"Stx12"
"0.873432518490844"	"0.948854083869826"	"1.08859762846943"	"not in our MS dataset"	"A730035I17Rik"
"1.07722521781755"	"0.886750301135134"	"1.08138431107483"	"not in our MS dataset"	"AU015581"
"0.969245852464275"	"0.916168299555843"	"1.00336252584498"	"not in our MS dataset"	"Btbd18"
"0.930317753776385"	"0.867115873020312"	"1.03185680048835"	"Present in our MS dataset"	"Osbpl9"
"1.06190425409133"	"1.09270076324846"	"0.713258572419384"	"not in our MS dataset"	"AU015892"
"0.772112349903329"	"0.788852288815656"	"0.7936591767102"	"not in our MS dataset"	"Gm11944"
"0.693705431732734"	"1.05086784258929"	"0.76172199952363"	"not in our MS dataset"	"Gm17455"
"0.888089228617373"	"0.838238709201316"	"0.933052197406826"	"not in our MS dataset"	"C130080G10Rik"
"1.00088822258487"	"1.25317855054243"	"0.909154494477733"	"not in our MS dataset"	"Gm10501"
"1.27999575524631"	"1.10573354084281"	"1.09549656777291"	"not in our MS dataset"	"Gm9817"
"0.975684154656171"	"0.875114534267037"	"1.0394355679577"	"not in our MS dataset"	"Gm11175"
"0.825892210762928"	"1.18410035945144"	"1.02317785335044"	"not in our MS dataset"	"Gm10308"
"0.979396099132173"	"1.0318870376384"	"0.912590565268781"	"not in our MS dataset"	"Gm9748"
"1.06099216848555"	"1.06475688575655"	"1.16853311494657"	"not in our MS dataset"	"4122401K19Rik"
"0.954392316572562"	"0.875755600022455"	"1.12759940318499"	"not in our MS dataset"	"AU022479"
"0.963756251015488"	"0.795540859948946"	"0.794749228889066"	"not in our MS dataset"	"1700016D18Rik"
"1.13122161360808"	"1.13314241233755"	"0.700749650948274"	"not in our MS dataset"	"AU022680"
"1.10799805026848"	"0.694416616452057"	"1.1031322640772"	"not in our MS dataset"	"AU022899"
"1.05471832544309"	"1.26306889224244"	"0.925533047185565"	"not in our MS dataset"	"C530020B09Rik"
"1.22453714052853"	"0.82697428291567"	"0.629941905054871"	"not in our MS dataset"	"Gm9757"
"0.937743150185662"	"1.09520567380224"	"0.813296971179456"	"not in our MS dataset"	"Mir1931"
"0.962519058067456"	"1.00681005767709"	"1.17977645106885"	"not in our MS dataset"	"AU040320"
"0.880935933819109"	"0.889604672657432"	"0.802425752043276"	"not in our MS dataset"	"9430064I24Rik"
"0.796157491532888"	"0.705089399939024"	"1.01457363323366"	"not in our MS dataset"	"Proscos"
"0.92701332083445"	"1.02914557986534"	"1.06970714365679"	"not in our MS dataset"	"Mettl5os"
"0.976168224676904"	"1.00791859794735"	"1.25309603028358"	"not in our MS dataset"	"AU044157"
"1.28730982856365"	"1.23004918437578"	"0.972758480874671"	"Present in our MS dataset"	"Ppp1r8"
"1.12765976502794"	"0.903090259940348"	"1.14322369052568"	"not in our MS dataset"	"Smpdl3b"
"0.9721716936532"	"1.08815371112382"	"0.893917222698937"	"not in our MS dataset"	"Fam46b"
"0.860708175821319"	"0.869126202871162"	"1.05107224010837"	"not in our MS dataset"	"Gm9798"
"0.960909296842476"	"0.999381214753524"	"1.17045619889357"	"not in our MS dataset"	"Gm16491"
"0.856064677089255"	"1.11197086933747"	"0.967941781958914"	"not in our MS dataset"	"Gm13583"
"1.11048623540648"	"1.17993600112082"	"1.12732695832173"	"not in our MS dataset"	"Gm15270"
